,Image.Name,Date,Altitude,Genotype,Rows,Plots,count_mean,Sowing_density,Intensity,Hue,Saturation,Lightness,a.,b.,u.,v.,GA,GGA,CSI,NGRDI,NGRDIveg,TGI,TGIveg
945,R-004_Plot-048,09/03/2022,15m,BOLOGNA,R4,403,62,70,0.29133776,61.647892,0.1134451,33.073864,-4.5891004,12.357063,-0.07376912,13.675119,0.497265829,0.208954318,57.97935322,0.0121,0.0521,781.4004,1076.6024
949,R-004_Plot-048,09/03/2022,50m,BOLOGNA,R4,403,62,70,0.2982827,48.020084,0.111976385,33.50522,-3.0309587,12.025655,1.7537435,13.166652,0.31462963,0.034222222,89.12301354,-0.0148,0.018,582.3489,860.4526
961,R-004_Plot-049,09/03/2022,15m,BOLOGNA,R4,404,381,560,0.19076051,108.268326,0.13772744,23.080343,-10.652624,12.20484,-6.6921687,12.4536705,0.92881588,0.812019312,12.5747815,0.1873,0.2026,1482.058,1550.6104
976,R-004_Plot-049,09/03/2022,50m,BOLOGNA,R4,404,381,560,0.16369809,107.84866,0.1652832,20.018948,-10.75042,12.264926,-6.429073,11.670796,0.99862963,0.957259259,4.14271409,0.1852,0.1855,1513.1691,1514.4148
980,R-004_Plot-049,09/03/2022,30m,BOLOGNA,R4,404,381,560,0.17050141,104.69887,0.16337246,20.70347,-10.252018,12.2924385,-6.018469,11.825011,0.962090344,0.846956972,11.96700215,0.1887,0.195,1461.4759,1500.409
982,R-004_Plot-050,09/03/2022,30m,HONDIA,R4,405,229.33,280,0.23475188,91.620316,0.12319565,27.491608,-8.047487,12.17458,-4.1937346,13.053547,0.856639965,0.615304303,28.17235615,0.0911,0.1087,1178.2324,1288.0485
986,R-004_Plot-050,09/03/2022,15m,HONDIA,R4,405,229.33,280,0.22691828,98.06916,0.12237638,26.792072,-8.907503,12.166978,-5.125989,13.0314045,0.877598934,0.678125897,22.72940742,0.1252,0.1452,1278.9137,1378.9156
996,R-004_Plot-050,09/03/2022,50m,HONDIA,R4,405,229.33,280,0.2347225,90.707344,0.12444699,27.474812,-7.9356008,12.186904,-4.0625486,13.04389,0.921185185,0.638296296,30.70923126,0.0775,0.0858,1169.8869,1218.9731
1004,R-004_Plot-051,09/03/2022,15m,MARCOPOLO,R4,406,115,140,0.26801845,75.59974,0.12008399,30.844488,-6.141985,12.466963,-1.9398215,13.654897,0.683487521,0.391424345,42.73131074,0.0437,0.0754,977.7724,1175.6946
1005,R-004_Plot-051,09/03/2022,50m,MARCOPOLO,R4,406,115,140,0.2713156,65.58653,0.12426543,31.010323,-4.9837155,12.47489,-0.5394617,13.504533,0.633851852,0.221222222,65.09874956,0.0169,0.0417,855.6224,1025.7783
1010,R-004_Plot-051,09/03/2022,30m,MARCOPOLO,R4,406,115,140,0.2734102,64.57223,0.12282038,31.203518,-4.8769608,12.4122715,-0.4312998,13.46335,0.558287367,0.248302242,55.52429498,0.0193,0.0567,836.8114,1100.1589
1030,R-004_Plot-052,09/03/2022,15m,MARCOPOLO,R4,407,64.33,70,0.29797152,61.25958,0.11333245,33.82067,-4.649613,12.53928,-0.06608573,13.976802,0.503933821,0.209057355,58.51491872,0.0111,0.0482,792.8312,1056.2644
1032,R-004_Plot-052,09/03/2022,50m,MARCOPOLO,R4,407,64.33,70,0.3088265,46.027153,0.11512244,34.669727,-2.8356843,12.463011,2.2186806,13.728075,0.249407407,0.023666667,90.51084051,-0.0188,0.0165,582.9585,867.6344
1037,R-004_Plot-052,09/03/2022,30m,MARCOPOLO,R4,407,64.33,70,0.30820623,46.39493,0.11133689,34.570583,-2.8745143,12.234087,2.071374,13.499029,0.273618464,0.06961037,74.55933005,-0.0162,0.029,569.3331,947.2465
1041,R-004_Plot-053,09/03/2022,15m,HONDIA,R4,408,95,140,0.2891208,65.37833,0.10870141,32.83535,-4.8758793,12.0864,-0.5384272,13.428093,0.522410633,0.270865073,48.15092665,0.0214,0.0673,794.5969,1107.2248
1047,R-004_Plot-053,09/03/2022,50m,HONDIA,R4,408,95,140,0.28834298,56.69125,0.11355358,32.614643,-3.9847314,12.099251,0.56683373,13.258354,0.490074074,0.107296296,78.10610641,2e-04,0.0268,705.2733,897.511
1051,R-004_Plot-053,09/03/2022,30m,HONDIA,R4,408,95,140,0.28676167,57.71834,0.111076295,32.425797,-4.077493,11.932215,0.3820327,13.086184,0.450009701,0.172787833,61.60353146,0.0051,0.0447,700.3145,995.9966
1065,R-004_Plot-054,09/03/2022,30m,BOLOGNA,R4,409,198,280,0.23123492,84.029884,0.13931775,27.04207,-7.2627726,12.598012,-3.1493552,13.205826,0.808243479,0.505363528,37.47385027,0.0716,0.0928,1140.4351,1271.2025
1067,R-004_Plot-054,09/03/2022,15m,BOLOGNA,R4,409,198,280,0.24779354,88.08891,0.11230582,28.72392,-7.2493534,11.781804,-3.4592485,12.823309,0.730744887,0.53004644,27.46491285,0.0801,0.1194,1061.5645,1293.9314
1074,R-004_Plot-054,09/03/2022,50m,BOLOGNA,R4,409,198,280,0.22971326,83.777534,0.13981354,26.852684,-7.209983,12.529818,-3.1080525,13.099296,0.883259259,0.527407407,40.28849379,0.0622,0.0734,1131.7246,1200.7332
1081,R-004_Plot-055,09/03/2022,15m,BOLOGNA,R4,410,99,140,0.2638643,73.47837,0.11069393,30.146746,-5.5189285,11.6499405,-1.4976722,12.684674,0.618859155,0.380441662,38.5253237,0.0418,0.0863,854.0999,1123.4313
1082,R-004_Plot-055,09/03/2022,30m,BOLOGNA,R4,410,99,140,0.2610893,71.329094,0.120966315,29.921967,-5.4724264,12.120108,-1.2668937,13.067389,0.63648123,0.329304913,48.26164588,0.0314,0.0638,888.5527,1117.0486
1088,R-004_Plot-055,09/03/2022,50m,BOLOGNA,R4,410,99,140,0.2657709,68.130066,0.12140763,30.391502,-5.156346,12.19567,-0.8584615,13.168638,0.668407407,0.254185185,61.97151881,0.0206,0.0431,857.1217,1018.7995
1101,R-004_Plot-056,09/03/2022,30m,MARCOPOLO,R4,411,34.33,35,0.30741015,38.072575,0.110505104,34.22047,-1.5854993,11.819221,3.5340774,12.827992,0.129186647,0.03434321,73.41582034,-0.0326,0.0358,401.9478,917.8326
1106,R-004_Plot-056,09/03/2022,15m,MARCOPOLO,R4,411,34.33,35,0.29812184,46.135796,0.089396,33.19882,-2.749923,10.585541,1.5044879,11.684057,0.285888293,0.113372414,60.34380672,-0.0114,0.044,438.5294,820.2839
1116,R-004_Plot-056,09/03/2022,50m,MARCOPOLO,R4,411,34.33,35,0.30374852,38.31864,0.111941576,33.83346,-1.6105008,11.812879,3.4820106,12.770845,0.108851852,0.017259259,84.14426676,-0.033,0.0242,407.5006,852.9585
1124,R-004_Plot-057,09/03/2022,15m,HONDIA,R4,412,70.67,70,0.28295305,59.47882,0.09085244,31.773817,-3.943373,10.633731,0.019074555,11.73071,0.468853267,0.246117698,47.50645559,0.0111,0.0596,584.3994,911.5344
1127,R-004_Plot-057,09/03/2022,30m,HONDIA,R4,412,70.67,70,0.29680398,46.300194,0.1194306,33.3753,-2.7875464,12.381351,2.2012277,13.444526,0.263602849,0.062837819,76.16193481,-0.0177,0.0318,586.3548,1002.394
1134,R-004_Plot-057,09/03/2022,50m,HONDIA,R4,412,70.67,70,0.29260325,46.452583,0.121317625,32.92175,-2.7817872,12.360777,2.1838586,13.352994,0.237666667,0.029814815,87.45519713,-0.0191,0.0208,590.0426,893.6855
1142,R-004_Plot-058,09/03/2022,30m,MARCOPOLO,R4,413,172,280,0.20526344,99.90056,0.13008064,24.329174,-8.953403,11.82919,-5.1361165,12.212733,0.916410271,0.746671471,18.52214067,0.1236,0.1355,1274.1592,1343.9312
1147,R-004_Plot-058,09/03/2022,15m,MARCOPOLO,R4,413,172,280,0.21659434,100.45983,0.10032886,25.161232,-7.8564105,10.490757,-4.4411917,11.10298,0.840262598,0.697086618,17.03943277,0.1075,0.1322,1048.3673,1180.7056
1152,R-004_Plot-058,09/03/2022,50m,MARCOPOLO,R4,413,172,280,0.20451592,97.91995,0.1356687,24.250921,-8.850313,12.013763,-4.96394,12.331128,0.955,0.749740741,21.49311615,0.1086,0.1146,1274.1796,1303.1953
1164,R-004_Plot-059,09/03/2022,15m,BOLOGNA,R4,414,26.33,35,0.29793543,47.0814,0.089585006,33.19882,-2.8660793,10.615083,1.3713317,11.732187,0.306197699,0.139488714,54.44488511,-0.0084,0.0527,452.4321,914.9935
1170,R-004_Plot-059,09/03/2022,30m,BOLOGNA,R4,414,26.33,35,0.30835995,42.131214,0.118428946,34.533302,-2.22028,12.489831,3.0129187,13.628459,0.207075607,0.060527945,70.77012315,-0.0245,0.0401,520.3984,1068.4663
1172,R-004_Plot-059,09/03/2022,50m,BOLOGNA,R4,414,26.33,35,0.3095764,41.443157,0.12100983,34.669727,-2.0722182,12.666659,3.2822542,13.793355,0.167851852,0.020222222,87.95233892,-0.0287,0.0217,518.9913,976.9793
1181,R-004_Plot-060,09/03/2022,50m,HONDIA,R4,415,355.33,560,0.19531097,106.630844,0.12457043,23.287176,-9.676849,11.512242,-5.91243,11.814159,0.977407407,0.852259259,12.80409246,0.1383,0.1419,1327.2848,1343.2613
1183,R-004_Plot-060,09/03/2022,15m,HONDIA,R4,415,355.33,560,0.20500527,112.81352,0.099692404,24.270514,-9.688725,10.790199,-6.234251,11.439067,0.883635822,0.778285605,11.92235694,0.1756,0.2017,1267.8892,1387.7977
1199,R-004_Plot-060,09/03/2022,30m,HONDIA,R4,415,355.33,560,0.19663016,108.637184,0.11827719,23.420458,-9.754096,11.333121,-6.0583897,11.710464,0.939795438,0.812521366,13.54274198,0.1569,0.1665,1321.9191,1376.2141
1204,R-001_Plot-001,09/03/2022,ground,HONDIA,R1,101,58.33,70,0.40188825,29.243193,0.16954553,44.59177,2.089756,18.18655,12.024674,19.929008,0.105712335,0.046681135,55.84135513,-0.1029,0.0603,396.8171,2290.2368
1206,R-001_Plot-002,09/03/2022,ground,MARCOPOLO,R1,102,126.33,140,0.39958498,30.680294,0.17197484,44.461742,1.6372335,18.379778,11.448659,20.184097,0.12379868,0.054117665,56.28574956,-0.0951,0.0619,472.6645,2386.1346
1210,R-001_Plot-003,09/03/2022,ground,BOLOGNA,R1,103,373.33,560,0.35031843,59.729897,0.20752192,41.13763,-6.5896716,20.99452,0.853406,23.555588,0.528334976,0.322622386,38.93601583,0.0182,0.1129,1660.7863,2677.5231
1215,R-001_Plot-004,09/03/2022,ground,BOLOGNA,R1,104,73.67,70,0.38211575,29.937803,0.181705,42.625713,2.1129825,18.35188,11.954103,19.75729,0.100239691,0.033039642,67.03936168,-0.1054,0.0543,439.4377,2566.772
1218,R-001_Plot-005,09/03/2022,ground,MARCOPOLO,R1,105,360.67,560,0.33496574,57.22958,0.19021487,39.001457,-5.582781,18.9295,1.3434454,21.045095,0.49493618,0.323199326,34.69878774,0.0102,0.1131,1387.3892,2368.8912
1222,R-001_Plot-006,09/03/2022,ground,HONDIA,R1,106,234.67,280,0.41746998,41.164017,0.16386431,46.938915,-2.0717824,19.264908,6.7096777,22.172571,0.284189063,0.149904862,47.25171306,-0.0443,0.0752,936.5582,2379.4212
1228,R-001_Plot-007,09/03/2022,ground,HONDIA,R1,107,387.67,560,0.34522936,55.847553,0.19073105,40.112587,-5.4017696,19.335693,1.7839237,21.612955,0.493015596,0.315380716,36.03027602,0.0094,0.1124,1393.6461,2336.4488
1229,R-001_Plot-008,09/03/2022,ground,BOLOGNA,R1,108,115,140,0.37837848,36.776913,0.18135345,42.658035,-0.35854885,18.753897,8.628967,20.618717,0.202408881,0.088414347,56.31893888,-0.0683,0.0681,755.9179,2468.7701
1234,R-001_Plot-009,09/03/2022,ground,MARCOPOLO,R1,109,42,35,0.48160708,29.597052,0.156044,52.83816,1.8372989,19.872368,13.077123,22.913486,0.069021292,0.021950437,68.19758645,-0.0827,0.0463,456.7475,2754.0324
1237,R-001_Plot-010,09/03/2022,ground,BOLOGNA,R1,110,226.67,280,0.39042315,40.902622,0.1806876,44.213142,-1.7484331,19.490805,7.093269,21.864155,0.268074246,0.123271411,54.01594405,-0.0499,0.0716,954.8915,2491.6515
1241,R-001_Plot-011,09/03/2022,ground,MARCOPOLO,R1,111,81,70,0.40137008,31.884037,0.1637035,44.656574,0.9452789,17.971575,10.293558,19.94984,0.135244492,0.057468498,57.50769839,-0.0829,0.0557,507.8851,2249.1926
1246,R-001_Plot-012,09/03/2022,ground,HONDIA,R1,112,43,35,0.47659555,26.769865,0.13966763,51.969448,2.2784832,18.14177,12.855296,20.908,0.051758964,0.017095487,66.97096457,-0.0912,0.0423,260.099,2507.2605
1251,R-001_Plot-013,09/03/2022,ground,BOLOGNA,R1,113,39.33,35,0.4410098,31.47543,0.14719272,48.662945,0.70206743,18.025755,10.256913,20.65142,0.107159141,0.034783196,67.54061731,-0.0756,0.0497,482.7953,2674.1304
1256,R-001_Plot-014,09/03/2022,ground,HONDIA,R1,114,114,140,0.3771191,31.583641,0.17603719,42.145954,1.3089497,17.931002,10.58727,19.42777,0.118678822,0.047193121,60.23458963,-0.0886,0.0569,499.0191,2189.9408
1258,R-001_Plot-015,09/03/2022,ground,MARCOPOLO,R1,115,195.67,280,0.35008904,48.570553,0.16948575,40.026726,-3.6525264,17.617207,3.4603806,19.68094,0.385954522,0.226288816,41.36904664,-0.0156,0.0912,1051.1002,2121.0625
1262,R-002_Plot-016,09/03/2022,ground,HONDIA,R2,201,218.33,280,0.3660532,44.156445,0.16590601,41.538494,-2.6748548,17.708494,4.9048657,19.858913,0.328599375,0.183771068,44.07443151,-0.0301,0.0845,934.8751,2120.4025
1267,R-002_Plot-017,09/03/2022,ground,BOLOGNA,R2,202,389.67,560,0.34202603,52.73796,0.19661945,39.69086,-4.703604,19.418285,2.7324169,21.473377,0.399890216,0.196784678,50.79032438,-0.0123,0.0871,1328.2272,2619.3862
1270,R-002_Plot-018,09/03/2022,ground,MARCOPOLO,R2,203,105.33,140,0.38573042,36.73492,0.16607136,43.292595,-0.62449,17.949455,7.960281,20.006413,0.18719959,0.08047984,57.00853829,-0.0641,0.0622,703.7683,2355.0854
1274,R-002_Plot-019,09/03/2022,ground,BOLOGNA,R2,204,129,140,0.4022132,35.939667,0.17690605,45.136127,-0.16490479,19.278408,9.313628,21.517508,0.153705274,0.044994893,70.72651343,-0.0722,0.0546,745.4856,2938.0568
1280,R-002_Plot-020,09/03/2022,ground,MARCOPOLO,R2,205,38.33,35,0.39372623,29.620903,0.16545093,43.71414,1.7727829,17.635113,11.250516,19.311357,0.082796512,0.024492535,70.41839717,-0.0944,0.0463,397.3565,2591.7107
1282,R-002_Plot-021,09/03/2022,ground,HONDIA,R2,206,74.33,70,0.389704,28.841007,0.16587883,43.23382,2.0703425,17.460365,11.556689,19.007278,0.077858779,0.022778274,70.74411529,-0.0969,0.0481,356.5849,2508.2381
1285,R-002_Plot-022,09/03/2022,ground,HONDIA,R2,207,29,35,0.39273882,26.766544,0.1644116,43.40979,2.8193138,17.289616,12.567144,18.72416,0.057904068,0.016960485,70.70933685,-0.1056,0.0457,252.4097,2493.1051
1289,R-002_Plot-023,09/03/2022,ground,MARCOPOLO,R2,208,361.33,560,0.34070158,58.822914,0.18212473,39.603695,-5.87623,18.70352,0.8910681,21.014732,0.482122525,0.2915963,39.51821678,0.0068,0.097,1393.5032,2426.5879
1293,R-002_Plot-024,09/03/2022,ground,BOLOGNA,R2,209,77.67,70,0.36661014,30.977354,0.15536964,40.79513,0.9089699,16.12165,9.13075,17.539436,0.117858626,0.044830599,61.96239464,-0.082,0.0576,403.7295,2529.2517
1297,R-002_Plot-025,09/03/2022,ground,BOLOGNA,R2,210,34.33,35,0.4234352,29.218956,0.1718368,46.898808,2.298571,19.114098,12.94122,21.166885,0.0678343,0.014617068,78.45180429,-0.0985,0.0432,421.5122,3116.666
1301,R-002_Plot-026,09/03/2022,ground,HONDIA,R2,211,375.67,560,0.35589716,52.745667,0.1912821,41.18137,-4.824393,19.647133,2.7298365,22.01118,0.438452173,0.26530672,39.49015723,-0.0027,0.1025,1344.5336,2478.1821
1306,R-002_Plot-027,09/03/2022,ground,MARCOPOLO,R2,212,205.33,280,0.37029615,46.94541,0.19604081,42.5517,-3.4199586,20.234785,4.957375,22.567678,0.327406015,0.170091368,48.04879567,-0.0335,0.0839,1225.2461,2724.194
1311,R-002_Plot-028,09/03/2022,ground,BOLOGNA,R2,213,230.33,280,0.3561901,49.95393,0.19571155,41.132767,-4.136774,19.785965,3.715727,22.001999,0.361417411,0.173806449,51.90977422,-0.0233,0.0858,1283.81,2776.7498
1313,R-002_Plot-029,09/03/2022,ground,HONDIA,R2,214,110.67,140,0.36740312,37.285973,0.17160368,41.389427,-0.6876584,17.69729,7.631429,19.45212,0.206669061,0.101119746,51.07165746,-0.0645,0.075,715.3557,2453.5152
1318,R-002_Plot-030,09/03/2022,ground,MARCOPOLO,R2,215,62.33,70,0.3650943,28.568485,0.16056764,40.528065,1.849327,16.22451,10.464887,17.420467,0.084394876,0.03404833,59.65592696,-0.0963,0.0577,310.96,2331.216
1322,R-003_Plot-031,09/03/2022,ground,MARCOPOLO,R3,301,340.67,560,0.32707125,69.50821,0.17620254,38.412567,-7.7177057,18.268984,-1.7187365,20.700842,0.575587956,0.369053896,35.88227615,0.0361,0.1103,1569.8032,2446.1614
1325,R-003_Plot-032,09/03/2022,ground,BOLOGNA,R3,302,63.67,70,0.35937938,32.507767,0.17109287,40.228336,0.79831874,17.01097,9.314816,18.320724,0.110585116,0.031241324,71.74907001,-0.0859,0.0508,502.389,2692.3554
1329,R-003_Plot-033,09/03/2022,ground,HONDIA,R3,303,38.33,35,0.35873273,31.402,0.14150351,39.84912,0.39431515,14.979995,7.8510456,16.376425,0.120587943,0.053487235,55.6446247,-0.0685,0.0604,374.9741,2021.3413
1334,R-003_Plot-034,09/03/2022,ground,HONDIA,R3,304,126.33,140,0.34882644,48.44031,0.13458246,39.433697,-3.5262804,15.159819,2.6024137,17.198912,0.3286898,0.210924147,35.82881277,-0.013,0.0859,828.1598,1998.2215
1337,R-003_Plot-035,09/03/2022,ground,MARCOPOLO,R3,305,55,70,0.37301496,32.438503,0.1580289,41.5912,0.53535223,16.615831,8.886279,18.21541,0.120230062,0.045438104,62.20736849,-0.0766,0.055,478.6063,2372.2082
1341,R-003_Plot-036,09/03/2022,ground,BOLOGNA,R3,306,231,280,0.3519695,55.75775,0.17796731,40.681686,-5.312472,18.707335,1.6853731,21.129477,0.430782574,0.214751305,50.14856271,-0.0041,0.0791,1323.2025,2504.4743
1345,R-003_Plot-037,09/03/2022,ground,HONDIA,R3,307,224.67,280,0.35678592,46.89125,0.16238362,40.602505,-3.291235,17.288422,3.8440878,19.406683,0.343474983,0.174072631,49.32014283,-0.0225,0.0783,976.3429,2203.5971
1349,R-003_Plot-038,09/03/2022,ground,MARCOPOLO,R3,308,104.67,140,0.34597245,40.31364,0.16242397,39.095776,-1.6345694,16.471394,5.6695466,18.063917,0.230625412,0.103213539,55.24624203,-0.0485,0.0677,741.6041,2288.9594
1353,R-003_Plot-039,09/03/2022,ground,BOLOGNA,R3,309,383.33,560,0.33318913,69.24451,0.1985032,39.495636,-8.355293,20.122086,-1.8568659,22.727045,0.584499311,0.330959349,43.37729008,0.0356,0.0983,1792.306,2707.1555
1358,R-003_Plot-040,09/03/2022,ground,BOLOGNA,R3,310,38.67,35,0.37917027,29.698769,0.16224086,42.131863,1.5898668,16.9218,10.543167,18.399706,0.065651355,0.013790504,78.99433538,-0.0872,0.0417,378.4893,2802.9418
1364,R-003_Plot-041,09/03/2022,ground,HONDIA,R3,311,415,560,0.32564384,67.6497,0.16088194,37.903706,-6.9419923,17.036821,-1.181294,19.325499,0.552360102,0.346973552,37.18345127,0.0328,0.1027,1379.5233,2158.6137
1366,R-003_Plot-042,09/03/2022,ground,MARCOPOLO,R3,312,203,280,0.34868208,56.620552,0.16849852,40.203213,-5.338448,17.934544,1.3316182,20.318485,0.429671998,0.226400893,47.30843676,0.0013,0.0828,1263.6414,2336.6228
1370,R-003_Plot-043,09/03/2022,ground,BOLOGNA,R3,313,119.67,140,0.36156464,45.789165,0.15415531,40.98157,-3.0952704,16.834146,3.9419224,18.99992,0.283987835,0.114548548,59.66427633,-0.0284,0.0618,906.7321,2321.3814
1375,R-003_Plot-044,09/03/2022,ground,MARCOPOLO,R3,314,30.67,35,0.34125042,27.924625,0.14974266,37.82161,1.5956099,14.6725445,9.204992,15.54941,0.060847349,0.018478612,69.63119558,-0.0856,0.0406,245.432,1829.8786
1378,R-003_Plot-045,09/03/2022,ground,HONDIA,R3,315,70,70,0.3306917,35.83336,0.13064325,36.89587,-0.95799214,13.65406,5.2655277,14.886183,0.173611589,0.077652456,55.27230846,-0.0442,0.0475,449.6229,1222.3691
1382,R-004_Plot-046,09/03/2022,ground,HONDIA,R4,401,37.67,35,0.35301796,30.245054,0.119782686,39.001457,0.11306529,13.334297,6.686659,14.680196,0.099299777,0.042704966,56.99389493,-0.0532,0.0412,276.7769,1194.2
1388,R-004_Plot-047,09/03/2022,ground,MARCOPOLO,R4,402,358.33,560,0.33773544,77.33976,0.1387986,39.29383,-8.347641,16.418879,-3.2229764,19.244888,0.602609854,0.415360593,31.0730499,0.0541,0.1005,1469.4532,1966.3419
1389,R-004_Plot-048,09/03/2022,ground,BOLOGNA,R4,403,62,70,0.35377577,39.526928,0.12629569,39.53685,-1.8335676,14.294161,4.5074606,16.059717,0.199515269,0.088872842,55.45561904,-0.0346,0.0502,568.2613,1673.5741
1394,R-004_Plot-049,09/03/2022,ground,BOLOGNA,R4,404,381,560,0.32606855,83.65288,0.16737121,38.88047,-10.727521,18.56583,-5.479284,21.596449,0.729346721,0.503125406,31.01697845,0.0802,0.1144,1919.0601,2354.9021
1397,R-004_Plot-050,09/03/2022,ground,HONDIA,R4,405,229.33,280,0.34304842,62.289642,0.1295194,39.168907,-5.5948753,15.197109,-0.1236325,17.559593,0.456586914,0.299087595,34.49492611,0.0207,0.0917,1062.4051,1796.819
1401,R-004_Plot-051,09/03/2022,ground,MARCOPOLO,R4,406,115,140,0.347067,52.132355,0.12957233,39.299023,-4.0986576,14.915039,1.7358891,17.040142,0.351507556,0.194753292,44.5948492,-0.0054,0.0742,875.2553,1904.227
1406,R-004_Plot-052,09/03/2022,ground,MARCOPOLO,R4,407,64.33,70,0.35561052,37.74593,0.13750082,39.77776,-1.3272221,15.004935,5.5089617,16.704544,0.1884388,0.08620593,54.25255816,-0.0431,0.0618,568.4493,1997.1215
1411,R-004_Plot-053,09/03/2022,ground,HONDIA,R4,408,95,140,0.33318916,37.44842,0.14663213,37.385048,-1.0857725,14.823642,5.6176276,16.110096,0.175528352,0.075975129,56.71632044,-0.0468,0.0642,558.9729,2086.5813
1416,R-004_Plot-054,09/03/2022,ground,BOLOGNA,R4,409,198,280,0.3372619,67.177895,0.1684199,39.34053,-7.210519,18.018147,-1.1352329,20.566294,0.499891744,0.268069151,46.37455924,0.0216,0.0849,1483.2926,2505.8889
1418,R-004_Plot-055,09/03/2022,ground,BOLOGNA,R4,410,99,140,0.3512881,51.4174,0.1438722,39.9406,-4.1385565,16.033789,2.1642287,18.240812,0.317781446,0.153851738,51.58567621,-0.0132,0.0698,966.1399,2325.0146
1422,R-004_Plot-056,09/03/2022,ground,MARCOPOLO,R4,411,34.33,35,0.33869803,31.58286,0.13659161,37.634594,0.19017681,14.031392,7.0077696,15.157638,0.104563551,0.041046744,60.74469251,-0.0638,0.0536,347.5838,2048.119
1427,R-004_Plot-057,09/03/2022,ground,HONDIA,R4,412,70.67,70,0.33226222,38.411446,0.13284898,37.189335,-1.4362872,13.971028,4.781767,15.3222885,0.189048853,0.089258741,52.78535675,-0.0403,0.0663,531.4033,1938.4668
1430,R-004_Plot-058,09/03/2022,ground,MARCOPOLO,R4,413,172,280,0.3251647,75.62858,0.13114828,37.640114,-7.5207334,15.277057,-2.5992882,17.71543,0.532023312,0.349952495,34.22233819,0.0411,0.1072,1296.3848,2177.554
1434,R-004_Plot-059,09/03/2022,ground,BOLOGNA,R4,414,26.33,35,0.33518884,28.21321,0.1298722,37.043007,0.84823525,13.30347,7.534622,14.245478,0.066781036,0.01863017,72.10260322,-0.0727,0.0425,219.2053,2139.6512
1440,R-004_Plot-060,09/03/2022,ground,HONDIA,R4,415,355.33,560,0.34139225,77.720634,0.15167403,39.991295,-8.998232,17.569168,-3.6283386,20.584723,0.628517355,0.428634017,31.80235786,0.0584,0.1157,1634.6435,2341.5326
16,R-001_Plot-001,22/03/2022,50m,HONDIA,R1,101,58.33,70,0.3091897,44.54014,0.1367206,34.89753,-2.5661523,13.766215,3.1059976,14.960369,0.236653055,0.031155475,86.83495766,-0.024,0.0219,659.3028,987.5395
22,R-001_Plot-002,22/03/2022,50m,MARCOPOLO,R1,102,126.33,140,0.21068627,69.708885,0.1545561,24.26072,-5.132654,11.907355,-0.96547616,11.70329,0.703607078,0.318171506,54.77994519,0.0334,0.0606,889.8539,1009.7058
46,R-001_Plot-003,22/03/2022,50m,BOLOGNA,R1,103,373.33,560,0.108986,118.11822,0.14832592,12.57854,-8.927381,36.53582,-4.496061,6.9344463,1,0.978372656,2.162734422,0.2134,0.2134,1125.9364,1125.9364
66,R-001_Plot-004,22/03/2022,50m,BOLOGNA,R1,104,73.67,70,0.27730578,46.442623,0.1384896,31.359776,-2.721326,12.835983,2.3864245,13.5236025,0.305958863,0.016598609,94.57488878,-0.0204,0.0155,638.1449,874.3024
93,R-001_Plot-005,22/03/2022,50m,MARCOPOLO,R1,105,360.67,560,0.09987708,130.75272,0.20999265,11.5086,-9.7306185,35.689186,-5.000608,6.2105308,1,0.998147308,0.185269208,0.2621,0.2621,1146.2925,1146.2925
